service_id,date,exception_type
GoldLine-Weekday-2-RAIL-23-06-1111100-,20230829,1
GoldLine-Weekday-2-RAIL-23-06-1111100-,20230830,1
GoldLine-Weekday-2-RAIL-23-06-1111100-,20230831,1
GoldLine-Weekday-2-RAIL-23-06-1111100-,20230901,1
GoldLine-Weekday-2-RAIL-23-06-1111100-,20230905,1
GoldLine-Weekday-2-RAIL-23-06-1111100-,20230906,1
GoldLine-Weekday-2-RAIL-23-06-1111100-,20230907,1
GoldLine-Weekday-2-RAIL-23-06-1111100-,20230908,1
GoldLine-Weekday-2-RAIL-23-06-1111100-,20230911,1
GoldLine-Weekday-2-RAIL-23-06-1111100-,20230912,1
GoldLine-Weekday-2-RAIL-23-06-1111100-,20230913,1
GoldLine-Weekday-2-RAIL-23-06-1111100-,20230914,1
GoldLine-Weekday-2-RAIL-23-06-1111100-,20230915,1
GoldLine-Weekday-2-RAIL-23-06-1111100-,20230918,1
